"c_pair","sd"
"c_30_36",0.1633448369479
"c_31_36",0.149278558904335
"c_32_36",0.172377462220429
"c_33_36",0.130951306795379
"c_34_36",0.156298828062358
"c_35_36",0.132704895748462
"c_1_37",0.117688003854132
"c_2_37",0.115536886512054
"c_3_37",0.147213712999296
"c_4_37",0.151320223651269
"c_5_37",0.105589085426305
"c_6_37",0.103894413415437
"c_7_37",0.142919684729442
"c_8_37",0.145514727882796
"c_9_37",0.1061906173089
"c_10_37",0.103185028734309
"c_11_37",0.143917061775357
"c_12_37",0.142699528138867
"c_13_37",0.140227410088092
"c_14_37",0.137029777270528
"c_15_37",0.141370490613958
"c_16_37",0.119546366694831
"c_17_37",0.120003870505216
"c_18_37",0.164535284156514
"c_19_37",0.161211013197309
"c_20_37",0.166140154784747
"c_21_37",0.170012536877251
"c_22_37",0.165655581242181
"c_23_37",0.168753078199223
"c_24_37",0.157632641811508
"c_25_37",0.14792475375279
"c_26_37",0.162633054480542
"c_27_37",0.16680778676566
"c_28_37",0.175927702125889
"c_29_37",0.144473847733952
"c_30_37",0.157495426595287
"c_31_37",0.145692504781655
"c_32_37",0.155716795131663
"c_33_37",0.129681222442247
"c_34_37",0.148355230067294
"c_35_37",0.142574979035911
"c_36_37",0.14222749758499
"c_1_38",0.111411618187386
"c_2_38",0.112962619386532
"c_3_38",0.152639131116912
"c_4_38",0.156964125581793
"c_5_38",0.0980707991167341
"c_6_38",0.101497749904874
"c_7_38",0.135243947060707
"c_8_38",0.135929758312808
"c_9_38",0.104525845425758
"c_10_38",0.102149498892717
"c_11_38",0.135551780483865
"c_12_38",0.133980125819859
"c_13_38",0.131687291943649
"c_14_38",0.130572717769254
"c_15_38",0.14397952992478
"c_16_38",0.118856995784583
"c_17_38",0.121060880751073
"c_18_38",0.157621845421068
"c_19_38",0.160659574050415
"c_20_38",0.1554721413587
"c_21_38",0.161214345393025
"c_22_38",0.142139088850444
"c_23_38",0.143876304015827
"c_24_38",0.137449275893021
"c_25_38",0.121437459903667
"c_26_38",0.148950439509969
"c_27_38",0.160451881687899
"c_28_38",0.175454602891505
"c_29_38",0.14902219407291
"c_30_38",0.168109427802424
"c_31_38",0.141306151340244
"c_32_38",0.122815947269181
"c_33_38",0.130117368897254
"c_34_38",0.149991752799117
"c_35_38",0.124892055211351
"c_36_38",0.135995050614501
"c_37_38",0.142231263831427
"c_1_39",0.113547486240289
"c_2_39",0.114206024839048
"c_3_39",0.146431813085216
"c_4_39",0.150020996526713
"c_5_39",0.101771819208723
"c_6_39",0.101919222619116
"c_7_39",0.135523423187081
"c_8_39",0.134413135149899
"c_9_39",0.10238230968236
"c_10_39",0.102076810650932
"c_11_39",0.136574090372751
"c_12_39",0.133982263098133
"c_13_39",0.13467113421134
"c_14_39",0.130184784444942
"c_15_39",0.139244148632952
"c_16_39",0.118714554599191
"c_17_39",0.118307992735806
"c_18_39",0.161164919972348
"c_19_39",0.15821011199534
"c_20_39",0.159400038710215
"c_21_39",0.161320798106206
"c_22_39",0.148911533107625
"c_23_39",0.15980077181572
"c_24_39",0.143791918688881
"c_25_39",0.117824281482561
"c_26_39",0.156396105555867
"c_27_39",0.15461845695003
"c_28_39",0.169956756719506
"c_29_39",0.1470167016777
"c_30_39",0.163114930216439
"c_31_39",0.13868826911341
"c_32_39",0.151131856252394
"c_33_39",0.128283754526693
"c_34_39",0.147542596962284
"c_35_39",0.138574027278384
"c_36_39",0.145155064869349
"c_37_39",0.147350701932284
"c_38_39",0.131022838905717
"c_1_40",0.114186166649762
"c_2_40",0.113716289983965
"c_3_40",0.140488975838568
"c_4_40",0.14718153823017
"c_5_40",0.100672415505044
"c_6_40",0.10332899937748
"c_7_40",0.133082846630532
"c_8_40",0.135143813232495
"c_9_40",0.103290958403605
"c_10_40",0.100794828665195
"c_11_40",0.13257651760383
"c_12_40",0.130986308502144
"c_13_40",0.129778849707814
"c_14_40",0.129002821728786
"c_15_40",0.136395442189307
"c_16_40",0.115657287354108
"c_17_40",0.114744804725177
"c_18_40",0.157855866477625
"c_19_40",0.155564758044345
"c_20_40",0.160726160980122
"c_21_40",0.166859121761484
"c_22_40",0.155011348981092
"c_23_40",0.163928595976469
"c_24_40",0.141882501376193
"c_25_40",0.126888923933288
"c_26_40",0.164570019656099
"c_27_40",0.15428396188819
"c_28_40",0.164193067183034
"c_29_40",0.144389096475343
"c_30_40",0.158985338651262
"c_31_40",0.139231267962602
"c_32_40",0.155534948550137
"c_33_40",0.125093486277107
"c_34_40",0.140704436922031
"c_35_40",0.142176903720234
"c_36_40",0.15038617105823
"c_37_40",0.168419120454571
"c_38_40",0.144299853970472
"c_39_40",0.139699488074392
"c_1_41",0.11666907803735
"c_2_41",0.117008357334678
"c_3_41",0.14391738623845
"c_4_41",0.153190476082583
"c_5_41",0.101191628900974
"c_6_41",0.106132839374348
"c_7_41",0.13961721120876
"c_8_41",0.139937572487077
"c_9_41",0.103800086025664
"c_10_41",0.0999566280989635
"c_11_41",0.140970597342852
"c_12_41",0.138471255332782
"c_13_41",0.134694541990414
"c_14_41",0.132748116912513
"c_15_41",0.136446640363589
"c_16_41",0.118575967823006
"c_17_41",0.11826494074157
"c_18_41",0.162005373292489
"c_19_41",0.158114115440623
"c_20_41",0.156381925303327
"c_21_41",0.167088293314109
"c_22_41",0.159228581593131
"c_23_41",0.161875107867638
"c_24_41",0.136349036634819
"c_25_41",0.121272894703185
"c_26_41",0.1620629544711
"c_27_41",0.157719186223074
"c_28_41",0.169603493996888
"c_29_41",0.147342475496496
"c_30_41",0.157215942207182
"c_31_41",0.139396864424039
"c_32_41",0.15562339441799
"c_33_41",0.128318951005625
"c_34_41",0.142198804569902
"c_35_41",0.144390540638209
"c_36_41",0.149929868925632
"c_37_41",0.169924039790183
"c_38_41",0.142648832089005
"c_39_41",0.144378665555723
"c_40_41",0.140670892471975
"c_1_42",0.113106623292025
"c_2_42",0.112486303147277
"c_3_42",0.139204940599861
"c_4_42",0.144925135855591
"c_5_42",0.100290425068107
"c_6_42",0.101878268337625
"c_7_42",0.135114382107026
"c_8_42",0.135336599530078
"c_9_42",0.102283551764497
"c_10_42",0.100432473604091
"c_11_42",0.137625523538956
"c_12_42",0.135548212142259
"c_13_42",0.13784913744369
"c_14_42",0.133879778774153
"c_15_42",0.141722049471904
"c_16_42",0.116113946013963
"c_17_42",0.115662904352458
"c_18_42",0.160680996237559
"c_19_42",0.15938279755971
"c_20_42",0.189887332341628
"c_21_42",0.154599801497702
"c_22_42",0.177799371431953
"c_23_42",0.188768553576261
"c_24_42",0.189157055070036
"c_25_42",0.183376832350133
"c_26_42",0.173388424502269
"c_27_42",0.15860829821352
"c_28_42",0.16845052134283
"c_29_42",0.152731221565938
"c_30_42",0.154645984722244
"c_31_42",0.153925927421469
"c_32_42",0.180915797797349
"c_33_42",0.131256078460301
"c_34_42",0.152588386643142
"c_35_42",0.161739304533398
"c_36_42",0.162313089206683
"c_37_42",0.188966562565299
"c_38_42",0.170427999561406
"c_39_42",0.170613725837326
"c_40_42",0.179867370509728
"c_41_42",0.181740681200323
"c_1_43",0.110701062079949
"c_2_43",0.111833555466829
"c_3_43",0.138358004793769
"c_4_43",0.141587857543038
"c_5_43",0.102129890491214
"c_6_43",0.100276409800473
"c_7_43",0.131108966930327
"c_8_43",0.130437094579417
"c_9_43",0.104362056305896
"c_10_43",0.102208496934159
"c_11_43",0.139008990494002
"c_12_43",0.136750099302569
"c_13_43",0.142982971004718
"c_14_43",0.141142018606099
"c_15_43",0.151809664908509
"c_16_43",0.125685534493513
"c_17_43",0.126321245144892
"c_18_43",0.148685484905205
"c_19_43",0.148788876626145
"c_20_43",0.166465809147375
"c_21_43",0.144999779314692
"c_22_43",0.160325317789434
"c_23_43",0.161733441202535
"c_24_43",0.148902828689854
"c_25_43",0.142899501452246
"c_26_43",0.143434769062561
"c_27_43",0.1804894008211
"c_28_43",0.178089220523384
"c_29_43",0.147124152958226
"c_30_43",0.134302957385446
"c_31_43",0.150168534057149
"c_32_43",0.146932041661122
"c_33_43",0.135286902560766
"c_34_43",0.139959448909959
"c_35_43",0.137725605161408
"c_36_43",0.132725356430793
"c_37_43",0.142402826543339
"c_38_43",0.140721658001121
"c_39_43",0.133204361282123
"c_40_43",0.134024638431827
"c_41_43",0.13708287291957
"c_42_43",0.141997352351699
"c_1_44",0.117073018328413
"c_2_44",0.116993444270278
"c_3_44",0.154663267659777
"c_4_44",0.157956291584833
"c_5_44",0.104841680233419
"c_6_44",0.105216927210324
"c_7_44",0.135526837359628
"c_8_44",0.133869800116985
"c_9_44",0.103979402421324
"c_10_44",0.102269158406187
"c_11_44",0.134051097770166
"c_12_44",0.132634600344981
"c_13_44",0.12960395611075
"c_14_44",0.13006641160662
"c_15_44",0.135148617234443
"c_16_44",0.11834746346498
"c_17_44",0.120745015273115
"c_18_44",0.148393560325915
"c_19_44",0.159648845047512
"c_20_44",0.138479819347742
"c_21_44",0.151738745076103
"c_22_44",0.136914977642893
"c_23_44",0.134061016155575
"c_24_44",0.130646433032815
