"c_pair","sd"
"c_24_33",0.137301501433346
"c_25_33",0.144301508110284
"c_26_33",0.130794672587963
"c_27_33",0.144760410545395
"c_28_33",0.145070851035439
"c_29_33",0.134403643339194
"c_30_33",0.13690551474497
"c_31_33",0.124038757418303
"c_32_33",0.136071315517163
"c_1_34",0.114913528779622
"c_2_34",0.118220765794248
"c_3_34",0.139399463027697
"c_4_34",0.144332820555526
"c_5_34",0.111859697533306
"c_6_34",0.109689720414018
"c_7_34",0.139217307752689
"c_8_34",0.141120166505747
"c_9_34",0.109631586631984
"c_10_34",0.112304171224274
"c_11_34",0.138847953447555
"c_12_34",0.141587435728603
"c_13_34",0.139404087049183
"c_14_34",0.135077684997606
"c_15_34",0.141139251850806
"c_16_34",0.121764254370853
"c_17_34",0.117984956229499
"c_18_34",0.164871857400913
"c_19_34",0.171281775154525
"c_20_34",0.190636033634131
"c_21_34",0.157787790131509
"c_22_34",0.162072761410872
"c_23_34",0.184996098890577
"c_24_34",0.188205960601922
"c_25_34",0.196955393554897
"c_26_34",0.171586925653677
"c_27_34",0.181072517462111
"c_28_34",0.186915532101571
"c_29_34",0.171993652634749
"c_30_34",0.177515427480593
"c_31_34",0.149491232063094
"c_32_34",0.182319436102146
"c_33_34",0.133650548442521
"c_1_35",0.112293790306821
"c_2_35",0.116565286396194
"c_3_35",0.131528161259584
"c_4_35",0.133789589782492
"c_5_35",0.110812298526364
"c_6_35",0.107771837155005
"c_7_35",0.141772024069816
"c_8_35",0.143384240478477
"c_9_35",0.114510988437224
"c_10_35",0.108823764151906
"c_11_35",0.129778912703903
"c_12_35",0.135691620042658
"c_13_35",0.133855994037935
"c_14_35",0.125625363607116
"c_15_35",0.131737925743185
"c_16_35",0.117956550746726
"c_17_35",0.110633396337691
"c_18_35",0.172816291923285
"c_19_35",0.177124423555239
"c_20_35",0.157405920505665
"c_21_35",0.152394033098445
"c_22_35",0.15796459828895
"c_23_35",0.155087830121562
"c_24_35",0.164163282222189
"c_25_35",0.153800084150363
"c_26_35",0.150008527392039
"c_27_35",0.177180898350204
"c_28_35",0.18253375805942
"c_29_35",0.15250666406457
"c_30_35",0.160378394001377
"c_31_35",0.152361317006791
"c_32_35",0.145622173391743
"c_33_35",0.12481306915663
"c_34_35",0.169497616178268
"c_1_36",0.111576830176193
"c_2_36",0.113199134875501
"c_3_36",0.134250056891858
"c_4_36",0.136591702435523
"c_5_36",0.106591415771656
"c_6_36",0.107185761286452
"c_7_36",0.138714557212666
"c_8_36",0.140358692208405
"c_9_36",0.106047613168182
"c_10_36",0.103161267653788
"c_11_36",0.134277124384201
"c_12_36",0.135151940030479
"c_13_36",0.135837615212875
"c_14_36",0.126328397717217
"c_15_36",0.130768955649744
"c_16_36",0.116911170587857
"c_17_36",0.115093650703239
"c_18_36",0.178655353055818
"c_19_36",0.179611764147124
"c_20_36",0.171887444265958
"c_21_36",0.162068809667442
"c_22_36",0.168046001142522
"c_23_36",0.17268439933581
"c_24_36",0.185739391525233
"c_25_36",0.154283623442205
"c_26_36",0.150064205622895
"c_27_36",0.183504314760526
"c_28_36",0.178464972467358
"c_29_36",0.161909028482829
"c_30_36",0.16639848933576
"c_31_36",0.15677200751102
"c_32_36",0.165017072315067
"c_33_36",0.13289876757021
"c_34_36",0.177098893631741
"c_35_36",0.139326368487972
"c_1_37",0.108002222803665
"c_2_37",0.10786355895195
"c_3_37",0.114593288454309
"c_4_37",0.118353647803954
